PO:0004700	anther wall middle layer	A portion of ground tissue (PO:0025059) directly internal to an anther wall endothecium (PO:0020002) that develops from an anther wall secondary parietal cell layer (PO:0006007).	plant anatomical entity|plant structure|portion of ground tissue|independent continuant|portion of plant tissue|anther wall middle layer|entity|continuant	PO:0025131|PO:0009011|PO:0025059|BFO:0000004|PO:0009007|PO:0004700|BFO:0000001|BFO:0000002	false		plant anatomical entity|plant structure|portion of ground tissue|independent continuant|portion of plant tissue|anther wall middle layer|entity|continuant	PO:0025131|PO:0009011|PO:0025059|BFO:0000004|PO:0009007|PO:0004700|BFO:0000001|BFO:0000002				May be a single or double layer. Usually crushed by the endothecium and therefore almost invariably degenerates early during anther development. In some angiosperms, including <i>Arabidopsis</i>, it develops from an anther wall outer secondary parietal cell layer. In other angiosperms, it develops directly from an anther wall primary parietal cell layer, while in still others, two layers of the middle layer may develop from both an anther wall outer secondary parietal cell layer and an anther wall inner secondary parietal cell layer.
PO:0004701	short shoot	Shoot system in which the internodes elongate little or at all, bearing reproductive structures and/or leaves.	shoot-borne shoot system|plant anatomical entity|plant structure|axillary shoot system|collective plant structure|shoot system|collective plant organ structure|short shoot	PO:0004545|PO:0025131|PO:0009011|PO:0006343|PO:0025497|PO:0009006|PO:0025007|PO:0004701	false		shoot-borne shoot system|plant anatomical entity|plant structure|axillary shoot system|collective plant structure|shoot system|collective plant organ structure|short shoot	PO:0004545|PO:0025131|PO:0009011|PO:0006343|PO:0025497|PO:0009006|PO:0025007|PO:0004701				
PO:0004717	long cell	A more or less rectangular leaf pavement cell in which the proximodistal dimension is several times longer than the transverse dimension.	shoot epidermal cell|plant anatomical entity|epidermal pavement cell|plant structure|epidermal cell|plant cell|leaf pavement cell|long cell|native plant cell	PO:0025165|PO:0025131|PO:0000332|PO:0009011|PO:0004013|PO:0009002|PO:0025212|PO:0004717|PO:0025606	false		shoot epidermal cell|plant anatomical entity|epidermal pavement cell|plant structure|epidermal cell|plant cell|leaf pavement cell|long cell|native plant cell	PO:0025165|PO:0025131|PO:0000332|PO:0009011|PO:0004013|PO:0009002|PO:0025212|PO:0004717|PO:0025606				In the leaf epidermis of Poaceae and Joinvilleaceae, long cells and short cells often alternate in longitudinal rows. If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.
PO:0004718	short cell	An isodiametric leaf pavement cell.	shoot epidermal cell|plant anatomical entity|epidermal pavement cell|plant structure|epidermal cell|plant cell|leaf pavement cell|short cell|native plant cell	PO:0025165|PO:0025131|PO:0000332|PO:0009011|PO:0004013|PO:0009002|PO:0025212|PO:0004718|PO:0025606	false		shoot epidermal cell|plant anatomical entity|epidermal pavement cell|plant structure|epidermal cell|plant cell|leaf pavement cell|short cell|native plant cell	PO:0025165|PO:0025131|PO:0000332|PO:0009011|PO:0004013|PO:0009002|PO:0025212|PO:0004718|PO:0025606				In the leaf epidermis of Poaceae and Joinvilleaceae, long cells and short cells often alternate in longitudinal rows. If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.
PO:0004715	terminal inflorescence bud	A terminal reproductive bud develops into an inflorescence.	bud|plant anatomical entity|inflorescence bud|plant structure|collective plant structure|terminal inflorescence bud|shoot system|collective plant organ structure|reproductive bud|terminal bud|reproductive shoot system|terminal reproductive bud	PO:0000055|PO:0025131|PO:0000057|PO:0009011|PO:0025497|PO:0004715|PO:0009006|PO:0025007|PO:0025084|PO:0004713|PO:0025082|PO:0025071	false		bud|plant anatomical entity|inflorescence bud|plant structure|collective plant structure|terminal inflorescence bud|shoot system|collective plant organ structure|reproductive bud|terminal bud|reproductive shoot system|terminal reproductive bud	PO:0000055|PO:0025131|PO:0000057|PO:0009011|PO:0025497|PO:0004715|PO:0009006|PO:0025007|PO:0025084|PO:0004713|PO:0025082|PO:0025071				
PO:0004716	terminal vegetative bud	A terminal bud (PO:0004713) that develops into a shoot system (PO:0009006) that has as organ parts only vegetative organs.	bud|plant anatomical entity|plant structure|collective plant structure|shoot system|terminal vegetative bud|collective plant organ structure|terminal bud|vegetative bud	PO:0000055|PO:0025131|PO:0009011|PO:0025497|PO:0009006|PO:0004716|PO:0025007|PO:0004713|PO:0000058	false		bud|plant anatomical entity|plant structure|collective plant structure|shoot system|terminal vegetative bud|collective plant organ structure|terminal bud|vegetative bud	PO:0000055|PO:0025131|PO:0009011|PO:0025497|PO:0009006|PO:0004716|PO:0025007|PO:0004713|PO:0000058				
PO:0004713	terminal bud	A bud that develops from a shoot apical meristem.	bud|plant anatomical entity|plant structure|collective plant structure|shoot system|collective plant organ structure|terminal bud	PO:0000055|PO:0025131|PO:0009011|PO:0025497|PO:0009006|PO:0025007|PO:0004713	false		bud|plant anatomical entity|plant structure|collective plant structure|shoot system|collective plant organ structure|terminal bud	PO:0000055|PO:0025131|PO:0009011|PO:0025497|PO:0009006|PO:0025007|PO:0004713				
PO:0004714	terminal flower bud	A terminal bud that develops into a flower.	bud|flower bud|plant anatomical entity|plant structure|collective plant structure|shoot system|collective plant organ structure|reproductive bud|terminal bud|terminal flower bud|reproductive shoot system|terminal reproductive bud	PO:0000055|PO:0000056|PO:0025131|PO:0009011|PO:0025497|PO:0009006|PO:0025007|PO:0025084|PO:0004713|PO:0004714|PO:0025082|PO:0025071	false		bud|flower bud|plant anatomical entity|plant structure|collective plant structure|shoot system|collective plant organ structure|reproductive bud|terminal bud|terminal flower bud|reproductive shoot system|terminal reproductive bud	PO:0000055|PO:0000056|PO:0025131|PO:0009011|PO:0025497|PO:0009006|PO:0025007|PO:0025084|PO:0004713|PO:0004714|PO:0025082|PO:0025071				
PO:0004711	axillary inflorescence bud	An axillary reproductive bud that develops into an inflorescence.	bud|plant anatomical entity|inflorescence bud|plant structure|collective plant structure|axillary bud|shoot system|collective plant organ structure|reproductive bud|axillary inflorescence bud|reproductive shoot system|axillary reproductive bud	PO:0000055|PO:0025131|PO:0000057|PO:0009011|PO:0025497|PO:0004709|PO:0009006|PO:0025007|PO:0025084|PO:0004711|PO:0025082|PO:0025072	false		bud|plant anatomical entity|inflorescence bud|plant structure|collective plant structure|axillary bud|shoot system|collective plant organ structure|reproductive bud|axillary inflorescence bud|reproductive shoot system|axillary reproductive bud	PO:0000055|PO:0025131|PO:0000057|PO:0009011|PO:0025497|PO:0004709|PO:0009006|PO:0025007|PO:0025084|PO:0004711|PO:0025082|PO:0025072				
PO:0004712	axillary vegetative bud	An axillary bud (PO:0004712) that develops into a shoot system (PO:0009006) that has as organ parts only vegetative organs.	bud|plant anatomical entity|plant structure|collective plant structure|axillary bud|shoot system|collective plant organ structure|vegetative bud|axillary vegetative bud	PO:0000055|PO:0025131|PO:0009011|PO:0025497|PO:0004709|PO:0009006|PO:0025007|PO:0000058|PO:0004712	false		bud|plant anatomical entity|plant structure|collective plant structure|axillary bud|shoot system|collective plant organ structure|vegetative bud|axillary vegetative bud	PO:0000055|PO:0025131|PO:0009011|PO:0025497|PO:0004709|PO:0009006|PO:0025007|PO:0000058|PO:0004712				
PO:0004710	axillary flower bud	An axillary bud that develops into a flower.	axillary flower bud|bud|flower bud|plant anatomical entity|plant structure|collective plant structure|axillary bud|shoot system|collective plant organ structure|reproductive bud|reproductive shoot system|axillary reproductive bud	PO:0004710|PO:0000055|PO:0000056|PO:0025131|PO:0009011|PO:0025497|PO:0004709|PO:0009006|PO:0025007|PO:0025084|PO:0025082|PO:0025072	false		axillary flower bud|bud|flower bud|plant anatomical entity|plant structure|collective plant structure|axillary bud|shoot system|collective plant organ structure|reproductive bud|reproductive shoot system|axillary reproductive bud	PO:0004710|PO:0000055|PO:0000056|PO:0025131|PO:0009011|PO:0025497|PO:0004709|PO:0009006|PO:0025007|PO:0025084|PO:0025082|PO:0025072				
PO:0009017	inflorescence branch pulvinus	A pulvinus (PO:0009000) of an inflorescence branch (PO:0009081).	cardinal organ part|plant anatomical entity|plant structure|pulvinus|cardinal part of multi-tissue plant structure|inflorescence branch pulvinus	PO:0025001|PO:0025131|PO:0009011|PO:0009000|PO:0025498|PO:0009017	false		cardinal organ part|plant anatomical entity|plant structure|pulvinus|cardinal part of multi-tissue plant structure|inflorescence branch pulvinus	PO:0025001|PO:0025131|PO:0009011|PO:0009000|PO:0025498|PO:0009017				
PO:0009018	basal endosperm transfer cell	A transfer cell that is part of a basal endosperm transfer layer.	transfer cell|plant anatomical entity|plant structure|plant cell|basal endosperm transfer cell|native plant cell|ground tissue cell	PO:0000078|PO:0025131|PO:0009011|PO:0009002|PO:0009018|PO:0025606|PO:0025030	false		transfer cell|plant anatomical entity|plant structure|plant cell|basal endosperm transfer cell|native plant cell|ground tissue cell	PO:0000078|PO:0025131|PO:0009011|PO:0009002|PO:0009018|PO:0025606|PO:0025030				Responsible for transferring nutrients to an embryo by symplastic or apoplastic methods.
PO:0009010	seed	A multi-tissue plant structure (PO:0025496) that develops from a plant ovule (PO:0020003) and has as parts a plant embryo (PO:0009009) enclosed in a seed coat (PO:0009088).	multi-tissue plant structure|seed|plant anatomical entity|plant structure	PO:0025496|PO:0009010|PO:0025131|PO:0009011	false		multi-tissue plant structure|seed|plant anatomical entity|plant structure	PO:0025496|PO:0009010|PO:0025131|PO:0009011				A seed generally develops from an ovule (PO:0020003) after fertilization, but may develop without fertilization in the case of apogamy (e.g., adventitious embryos or somatic embryos). A seed is a reproductive unit of seed plants (gymnosperms, angiosperms, and fossil pteridosperms).
PO:0009011	plant structure	An anatomical structure that is or was part of a plant, or was derived from a part of a plant.	plant anatomical entity|plant structure	PO:0025131|PO:0009011	false		plant anatomical entity|plant structure	PO:0025131|PO:0009011				'Part' includes both proper parts and the whole plant. CARO:0000003 anatomical structure is defined as: Material anatomical entity that has inherent 3D shape and is generated by coordinated expression of the organism's own genome.
PO:0009013	portion of meristem tissue	A portion of plant tissue (PO:0009007) in which plant cells (PO:0009002) have retained their embryonic characteristics, or have reverted to them secondarily, and that divide to produce new cells that can undergo differentiation to form mature tissues, i.e. they have a capacity for morphogenesis and growth.	plant anatomical entity|plant structure|portion of meristem tissue|portion of plant tissue	PO:0025131|PO:0009011|PO:0009013|PO:0009007	false		plant anatomical entity|plant structure|portion of meristem tissue|portion of plant tissue	PO:0025131|PO:0009011|PO:0009013|PO:0009007				
PO:0009015	portion of vascular tissue	A portion of plant tissue (PO:0009007) that has as part one or more tracheary elements (PO:0000290) or sieve elements (PO:0025406).	plant anatomical entity|plant structure|portion of vascular tissue|portion of plant tissue	PO:0025131|PO:0009011|PO:0009015|PO:0009007	false		plant anatomical entity|plant structure|portion of vascular tissue|portion of plant tissue	PO:0025131|PO:0009011|PO:0009015|PO:0009007				Functions in conduction and support. In shoot axes (PO:0025029), vascular tissue is often found as part of a shoot axis stele (PO:0025198) or as scattered vascular bundles (PO:0005020). May include other types of tissues or cells, such as parenchyma (PO:0005421) or fiber cells (PO:0025407).
PO:0009030	carpel	A megasporophyll, almost always at the center of a flower, its margins more or less fused together or with other carpels to enclose the ovule(s).	carpel|multi-tissue plant structure|plant anatomical entity|floral organ|plant structure|phyllome|sporophyll|megasporophyll|plant organ	PO:0009030|PO:0025496|PO:0025131|PO:0025395|PO:0009011|PO:0006001|PO:0009026|PO:0009027|PO:0009008	false	PO:0006455|PO:0006470	carpel|multi-tissue plant structure|plant anatomical entity|floral organ|plant structure|phyllome|sporophyll|megasporophyll|plant organ	PO:0009030|PO:0025496|PO:0025131|PO:0025395|PO:0009011|PO:0006001|PO:0009026|PO:0009027|PO:0009008				In some cases, a gynoecium (PO:0009062) may consist of only one carpel, in which case annotations should go on carpel (PO:0009030). The word pistil is used synonymously with gynoecium, but if a gynoecium consists of a single carpel, then pistil may be used synonymously with carpel. If carpels are fused, the gynoecium is a syncarpous gynoecium, as in Poaceae, Brassicaceae and Solanaceae. If carpels are free, the gynoecium is an apocarpous gynoecium, as in Fabaceae. If you are annotating to this structure for Zea mays or other grasses, please also add an annotation to the corresponding floret type. Choose the most specific term possible from: spikelet floret (PO:0009082), ear floret (PO:0006354), upper floret of pedicellate spikelet of ear (PO:0006350), upper floret of sessile spikelet of ear (PO:0006352), tassel floret (PO:0006310), upper floret of pedicellate spikelet of tassel (PO:0006314), upper floret of sessile spikelet of tassel (PO:0006316).
PO:0009028	microsporophyll	A structure on which one or more microsporangia are borne; in flowering plants, the stamen.	multi-tissue plant structure|plant anatomical entity|plant structure|phyllome|sporophyll|microsporophyll|plant organ	PO:0025496|PO:0025131|PO:0009011|PO:0006001|PO:0009026|PO:0009028|PO:0009008	false		multi-tissue plant structure|plant anatomical entity|plant structure|phyllome|sporophyll|microsporophyll|plant organ	PO:0025496|PO:0025131|PO:0009011|PO:0006001|PO:0009026|PO:0009028|PO:0009008				
PO:0009029	stamen	A microsporophyll bearing one or more microsporangia.	multi-tissue plant structure|plant anatomical entity|floral organ|plant structure|phyllome|sporophyll|microsporophyll|stamen|plant organ	PO:0025496|PO:0025131|PO:0025395|PO:0009011|PO:0006001|PO:0009026|PO:0009028|PO:0009029|PO:0009008	false	PO:0006441|PO:0006472	multi-tissue plant structure|plant anatomical entity|floral organ|plant structure|phyllome|sporophyll|microsporophyll|stamen|plant organ	PO:0025496|PO:0025131|PO:0025395|PO:0009011|PO:0006001|PO:0009026|PO:0009028|PO:0009029|PO:0009008				Part of tassel floret.
PO:0009020	meristem L1 layer	A portion of meristem tissue (PO:0009013) that is the outermost layer of a shoot apical meristem (PO:0020148) and gives rise to a shoot system epidermis (PO:0006035).	meristem L1 layer|plant anatomical entity|plant structure|portion of meristem tissue|portion of plant tissue	PO:0009020|PO:0025131|PO:0009011|PO:0009013|PO:0009007	false		meristem L1 layer|plant anatomical entity|plant structure|portion of meristem tissue|portion of plant tissue	PO:0009020|PO:0025131|PO:0009011|PO:0009013|PO:0009007				The cells of the meristem L1 layer divide in a strictly anticlinical fashion.
PO:0009021	meristem L2 layer	A portion of meristem tissue (PO:0009013) directly beneath a meristem L1 layer (PO:0009020) in a shoot apical meristem (PO:0020148) which gives rise to ground tissue (PO:0025059).	meristem L2 layer|plant anatomical entity|plant structure|portion of meristem tissue|portion of plant tissue	PO:0009021|PO:0025131|PO:0009011|PO:0009013|PO:0009007	false		meristem L2 layer|plant anatomical entity|plant structure|portion of meristem tissue|portion of plant tissue	PO:0009021|PO:0025131|PO:0009011|PO:0009013|PO:0009007				Cells in the first subepidermal layer, the L2, divide in a largely anticlinal fashion, forming a completely separate population of cells from the other cell layers. Within developing organs, the meristem L2 layer divides anticlinally and periclinally.
PO:0009022	meristem L3 layer	A portion of meristem tissue (PO:0009013) beneath a meristem L2 layer (PO:0009021) in a shoot apical meristem (PO:0020148) which gives rise to internal tissues of leaf and stem.	plant anatomical entity|meristem L3 layer|plant structure|portion of meristem tissue|portion of plant tissue	PO:0025131|PO:0009022|PO:0009011|PO:0009013|PO:0009007	false		plant anatomical entity|meristem L3 layer|plant structure|portion of meristem tissue|portion of plant tissue	PO:0025131|PO:0009022|PO:0009011|PO:0009013|PO:0009007				The meristem L3 layer cells frequently divide in various orientations.
PO:0009025	vascular leaf	A leaf (PO:0025034) in a vascular plant.	leaf|multi-tissue plant structure|plant anatomical entity|plant structure|vascular leaf|phyllome|plant organ	PO:0025034|PO:0025496|PO:0025131|PO:0009011|PO:0009025|PO:0006001|PO:0009008	false		leaf|multi-tissue plant structure|plant anatomical entity|plant structure|vascular leaf|phyllome|plant organ	PO:0025034|PO:0025496|PO:0025131|PO:0009011|PO:0009025|PO:0006001|PO:0009008				Has vascular tissue. From APweb Glossary: In angiosperms, commonly thought of as one of the three basic parts of the seed plant body, a structure usually of determinate growth, without secondary thickening, and of superficial origin, often flattened and photosynthetic in part, and in the axil of which is found a bud. Occurs in the sporophytic phase of a plant life cycle.
PO:0009026	sporophyll	A leaf-like organ on which one or more sporangia are borne.	multi-tissue plant structure|plant anatomical entity|plant structure|phyllome|sporophyll|plant organ	PO:0025496|PO:0025131|PO:0009011|PO:0006001|PO:0009026|PO:0009008	false		multi-tissue plant structure|plant anatomical entity|plant structure|phyllome|sporophyll|plant organ	PO:0025496|PO:0025131|PO:0009011|PO:0006001|PO:0009026|PO:0009008				
PO:0009027	megasporophyll	A structure upon which (or in the axil of which) one or more megasporangia are borne; in flowering plants, a carpel.	multi-tissue plant structure|plant anatomical entity|plant structure|phyllome|sporophyll|megasporophyll|plant organ	PO:0025496|PO:0025131|PO:0009011|PO:0006001|PO:0009026|PO:0009027|PO:0009008	false		multi-tissue plant structure|plant anatomical entity|plant structure|phyllome|sporophyll|megasporophyll|plant organ	PO:0025496|PO:0025131|PO:0009011|PO:0006001|PO:0009026|PO:0009027|PO:0009008				
PO:0009040	sterile lemma	A flower bract in the position of a lemma, but not enclosing floral organs.	sterile lemma|multi-tissue plant structure|plant anatomical entity|floral organ|bract|plant structure|flower bract|phyllome|lemma|plant organ	PO:0009040|PO:0025496|PO:0025131|PO:0025395|PO:0009055|PO:0009011|PO:0009034|PO:0006001|PO:0009037|PO:0009008	false	PO:0006029	sterile lemma|multi-tissue plant structure|plant anatomical entity|floral organ|bract|plant structure|flower bract|phyllome|lemma|plant organ	PO:0009040|PO:0025496|PO:0025131|PO:0025395|PO:0009055|PO:0009011|PO:0009034|PO:0006001|PO:0009037|PO:0009008				An undeveloped androecium or gynoecium may or may not be detectable. If you are annotating to this structure for Zea mays or other grasses, please also add an annotation to the corresponding spikelet type, if known. Choose the most specific term possible from: ear spikelet (PO:0006320), ear pedicellate spikelet (PO:0006348), ear sessile spikelet (PO:0006349), tassel spikelet (PO:0006309), tassel pedicellate spikelet (PO:0006312), tassel sessile spikelet (PO:0006311).
PO:0009041	fertile lemma	A lemma that encloses a functional flower, with androecium, gynoecium or both.	fertile lemma|multi-tissue plant structure|plant anatomical entity|floral organ|bract|plant structure|flower bract|phyllome|lemma|plant organ	PO:0009041|PO:0025496|PO:0025131|PO:0025395|PO:0009055|PO:0009011|PO:0009034|PO:0006001|PO:0009037|PO:0009008	false		fertile lemma|multi-tissue plant structure|plant anatomical entity|floral organ|bract|plant structure|flower bract|phyllome|lemma|plant organ	PO:0009041|PO:0025496|PO:0025131|PO:0025395|PO:0009055|PO:0009011|PO:0009034|PO:0006001|PO:0009037|PO:0009008				If you are annotating to this structure for Zea mays or other grasses, please also add an annotation to the corresponding spikelet type, if known. Choose the most specific term possible from: ear spikelet (PO:0006320), ear pedicellate spikelet (PO:0006348), ear sessile spikelet (PO:0006349), tassel spikelet (PO:0006309), tassel pedicellate spikelet (PO:0006312), tassel sessile spikelet (PO:0006311).
PO:0009039	glume	One of a pair of inflorescence bracts that is part of a spikelet and subtends the two florets.	multi-tissue plant structure|plant anatomical entity|inflorescence bract|plant structure|bract|phyllome|glume|plant organ	PO:0025496|PO:0025131|PO:0009054|PO:0009011|PO:0009055|PO:0006001|PO:0009039|PO:0009008	false	PO:0006026	multi-tissue plant structure|plant anatomical entity|inflorescence bract|plant structure|bract|phyllome|glume|plant organ	PO:0025496|PO:0025131|PO:0009054|PO:0009011|PO:0009055|PO:0006001|PO:0009039|PO:0009008				Found in Poaceae and Cyperaceae. Glumes subtend the pair of florets while a lemma or palea subtend the individual florets.
